GENE_ID,HIGH,LOW,MODERATE,MODIFIER,MODERATE_ratio_control,HIGH_ratio_control,LOW_ratio_control,MODIFIER_ratio_control
ENSG00000254846,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254870,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000254872,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254902,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000254933,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254944,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254976,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254980,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255027,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255072,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255091,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255108,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000255112,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000255113,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255150,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255158,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255202,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255215,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255229,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255236,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255238,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255244,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000255245,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000255308,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000255330,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000255348,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255351,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000255355,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255435,0,0,0,20,0.0,0.0,0.0,1.0
ENSG00000255438,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255472,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255509,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000255525,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255526,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000255552,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000255622,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000255648,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255651,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255655,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255690,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000255692,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000255737,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000255767,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255835,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255836,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255863,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000255902,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000255968,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000256006,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000256007,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000256061,5,8,0,1,0.0,0.36,0.57,0.07
ENSG00000256137,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000256185,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000256196,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000256204,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000256220,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000256234,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000256239,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000256250,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000256299,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000256339,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000256537,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000256604,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000256632,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000256664,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000256674,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000256683,0,0,2,5,0.29,0.0,0.0,0.71
ENSG00000256706,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000256712,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000256713,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000256746,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000256769,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000256892,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000256989,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000257023,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257057,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257062,0,5,0,2,0.0,0.0,0.71,0.29
ENSG00000257065,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257093,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000257095,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257103,0,5,3,2,0.3,0.0,0.5,0.2
ENSG00000257135,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257178,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000257181,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257220,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257243,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257256,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257270,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000257279,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257303,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000257355,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257433,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000257449,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257475,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257495,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000257499,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000257500,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000257529,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000257531,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257579,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257594,0,0,3,1,0.75,0.0,0.0,0.25
ENSG00000257596,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257700,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000257740,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257761,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000257815,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257868,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000257941,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258040,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258052,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258092,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258093,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258130,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000258136,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000258197,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258203,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000258273,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258276,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258284,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258285,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258325,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000258395,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000258405,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000258428,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000258429,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000258435,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258446,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258450,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258451,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258457,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000258498,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000258517,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000258569,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258604,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000258644,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258646,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258656,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258666,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258725,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000258738,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258759,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258761,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258798,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258818,0,1,0,3,0.0,0.0,0.25,0.75
ENSG00000258873,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000258890,0,0,3,30,0.09,0.0,0.0,0.91
ENSG00000258892,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258970,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000258982,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259001,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000259074,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259075,0,1,2,1,0.5,0.0,0.25,0.25
ENSG00000259083,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259092,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000259121,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000259133,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259152,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259153,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000259170,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259171,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000259177,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259201,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259219,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000259258,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259262,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259264,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000259287,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000259307,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259308,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259316,0,0,2,4,0.33,0.0,0.0,0.67
ENSG00000259328,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000259333,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259345,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000259352,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259389,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259405,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259408,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259417,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259512,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259528,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259546,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259564,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259570,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259606,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259620,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259644,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259673,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000259683,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259707,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259711,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259725,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000259775,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259783,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000259788,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259805,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000259813,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259822,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259876,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259886,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000259894,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259909,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259921,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259940,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259943,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259950,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000259974,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000260017,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260025,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260049,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260064,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260092,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260167,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000260252,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260280,1,0,0,1,0.0,0.5,0.0,0.5
ENSG00000260286,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000260300,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000260351,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260352,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000260403,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000260444,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000260548,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260575,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260592,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000260608,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000260637,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260669,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000260796,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260823,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260824,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260841,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260872,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260903,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000260954,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260974,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000260989,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000260997,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261012,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261052,1,0,0,23,0.0,0.04,0.0,0.96
ENSG00000261063,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261077,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000261088,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000261130,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000261215,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261243,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000261245,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000261253,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000261259,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261266,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000261318,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261342,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261360,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000261408,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000261411,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261423,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000261434,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261438,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000261509,3,0,0,3,0.0,0.5,0.0,0.5
ENSG00000261588,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000261597,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261687,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261705,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261723,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261740,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000261789,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261796,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261801,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000261864,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000261873,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000261886,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261924,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261925,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000261976,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000262026,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000262049,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000262050,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000262061,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000262151,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000262152,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000262160,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000262211,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000262223,0,3,0,3,0.0,0.0,0.5,0.5
ENSG00000262370,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000262372,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000262480,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000262628,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000262633,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000262662,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000262668,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000262712,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000262732,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000262769,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000262823,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000263126,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263154,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263220,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263276,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263279,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263311,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263320,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000263351,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263380,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263403,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263406,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263501,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263506,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263540,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000263569,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000263585,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263597,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263621,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263672,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000263721,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263786,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263797,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263826,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263858,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263900,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263916,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000263920,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264019,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000264046,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264076,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000264134,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264150,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264176,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000264187,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264201,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264207,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264225,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264229,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264257,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264268,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264278,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264281,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000264293,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264302,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264304,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264312,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000264313,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000264324,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000264329,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264359,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264391,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264405,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264446,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264449,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000264458,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264475,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264510,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000264530,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264558,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000264599,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264700,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264731,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264756,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264780,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264785,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264798,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264810,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264819,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000264823,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264857,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264908,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264916,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000264920,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000265010,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265020,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000265068,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265072,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265118,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000265168,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265178,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000265182,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265218,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000265236,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265245,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265261,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000265264,0,2,0,0,0.0,0.0,1.0,0.0
ENSG00000265279,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265287,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000265334,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265345,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265350,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000265359,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000265375,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000265381,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265388,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265416,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265451,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265458,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000265461,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265481,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265496,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000265515,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000265618,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265650,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265653,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265678,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265680,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000265681,0,0,10,10,0.5,0.0,0.0,0.5
ENSG00000265747,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000265750,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265768,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265777,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265778,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265784,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000265794,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000265845,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000265891,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000266037,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000266041,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000266101,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000266151,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000266156,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000266173,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000266236,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000266247,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000266264,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000266302,0,1,0,3,0.0,0.0,0.25,0.75
ENSG00000266352,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000266428,0,0,0,1,0.0,0.0,0.0,1.0
